,Participant,Group,window,report,MW,MSD
272,22173,B,20,probe,a,0.9393915683294897
273,22173,B,20,probe,u,0.8513354603580938
274,22173,B,20,probe,u,0.9549472410301871
275,22173,B,20,probe,f,1.1866463284909474
276,22173,B,25,probe,f,0.9628757297963441
277,22173,B,25,probe,a,1.1996256113442785
278,22173,B,25,probe,a,0.8362771122082113
279,22173,B,25,probe,u,0.9145288040173248
280,22173,B,25,probe,u,1.0746657194869509
281,22173,B,25,probe,f,1.0619593597322303
282,22173,B,30,probe,f,0.9366012062050904
283,22173,B,30,probe,a,1.0874397055711724
284,22173,B,30,probe,a,0.9182859764041851
285,22173,B,30,probe,u,0.9943782514718895
286,22173,B,30,probe,u,1.1293886602989278
287,22173,B,30,probe,f,0.9505877377559887
288,24670,A,5,probe,u,1.001397406537028
289,24670,A,5,probe,a,1.500846437314181
290,24670,A,5,probe,u,1.2535423723337693
291,24670,A,5,probe,a,0.8302849801831363
292,24670,A,10,probe,u,1.2273417482764368
293,24670,A,10,probe,a,1.367241582969828
294,24670,A,10,probe,u,1.3193945575703445
295,24670,A,10,probe,a,0.7566576532653482
296,24670,A,15,probe,u,1.2326289815236715
297,24670,A,15,probe,a,1.2292527154811228
298,24670,A,15,probe,u,1.255407874599531
299,24670,A,15,probe,a,0.6817789444452502
300,24670,A,20,probe,u,1.150719169744938
301,24670,A,20,probe,a,1.1060995082306722
302,24670,A,20,probe,u,1.1616011902823642
303,24670,A,20,probe,a,0.8917865339806512
304,24670,A,25,probe,u,1.050016190230015
305,24670,A,25,probe,a,0.9720196837483951
306,24670,A,25,probe,u,1.049176765617493
307,24670,A,25,probe,a,0.9882995721563055
308,24670,A,30,probe,u,0.9465769428196227
309,24670,A,30,probe,a,0.9451750554482052
310,24670,A,30,probe,u,0.9304016940523843
311,24670,A,30,probe,a,1.0084725187133659
312,26191,A,5,probe,f,0.3509557970934306
313,26191,A,5,probe,a,1.314360383528455
314,26191,A,5,probe,f,0.43198864255013103
315,26191,A,5,probe,f,0.6948842758638489
316,26191,A,5,probe,f,1.3319313100129748
317,26191,A,5,probe,f,0.7477819012124332
318,26191,A,10,probe,f,0.9677318893930551
319,26191,A,10,probe,a,1.3620362616042592
320,26191,A,10,probe,f,0.5917465059454319
321,26191,A,10,probe,f,0.5581380076621982
322,26191,A,10,probe,f,1.2153634949135435
323,26191,A,10,probe,f,0.6170289223212061
324,26191,A,15,probe,f,1.0970317944094965
325,26191,A,15,probe,a,1.2939876616591488
326,26191,A,15,probe,f,0.8937423187931843
327,26191,A,15,probe,f,0.8049300307457666
328,26191,A,15,probe,f,1.083121904230417
329,26191,A,15,probe,f,0.5755832660630402
330,26191,A,20,probe,f,1.0942090198687349
331,26191,A,20,probe,a,1.1897281741878465
332,26191,A,20,probe,f,0.9754020225307826
333,26191,A,20,probe,f,0.9544074032705451
334,26191,A,20,probe,f,0.9630929006355039
335,26191,A,20,probe,f,0.8227349985059684
336,26191,A,25,probe,f,1.044058694571498
337,26191,A,25,probe,a,1.087632505195091
338,26191,A,25,probe,f,0.977548785705936
339,26191,A,25,probe,f,0.9861114481712078
340,26191,A,25,probe,f,0.8342137428388897
341,26191,A,25,probe,f,0.9156069532857415
342,26191,A,30,probe,f,0.9655242719258258
343,26191,A,30,probe,a,1.0002538764995705
344,26191,A,30,probe,f,0.9301974007248415
345,26191,A,30,probe,f,0.9745707922905184
346,26191,A,30,probe,f,0.9505088037838602
347,26191,A,30,probe,f,0.9353554564743429
348,26810,A,5,probe,a,1.4455959156400384
349,26810,A,5,probe,f,0.6365574435750802
350,26810,A,5,probe,u,1.0725539486209545
351,26810,A,5,probe,f,0.8563035403542952
352,26810,A,5,probe,u,0.7000430755968393
353,26810,A,10,probe,a,1.3176284692826037
354,26810,A,10,probe,f,0.5194400937968766
355,26810,A,10,probe,u,0.8949229917613599
356,26810,A,10,probe,f,0.7228367463328463
357,26810,A,10,probe,u,0.5836865948816189
358,26810,A,15,probe,a,1.1736864767540287
359,26810,A,15,probe,f,0.7392858288586975
360,26810,A,15,probe,u,0.7665673520399992
361,26810,A,15,probe,f,0.5864875811763925
362,26810,A,15,probe,u,0.6469795015666361
363,26810,A,20,probe,a,1.0323021116185331
364,26810,A,20,probe,f,0.9053094188505739
365,26810,A,20,probe,u,0.7269621406021487
366,26810,A,20,probe,f,0.747344907498279
367,26810,A,20,probe,u,0.8636195382456531
368,26810,A,25,probe,a,0.9101410172115576
369,26810,A,25,probe,f,0.9516097228530239
370,26810,A,25,probe,u,0.8828246263980845
371,26810,A,25,probe,f,0.8708770984780646
372,26810,A,25,probe,u,0.9416764998487844
373,26810,A,30,probe,a,0.9792187641684619
