,Participant,Group,window,report,MW,MSD
589,22173,B,25,self,f,0.050378016804407025
590,22173,B,25,self,a,0.17437288593642744
591,22173,B,25,self,f,0.12852082030619272
592,22173,B,25,self,a,0.11498198399548125
593,22173,B,25,self,f,0.14444877791139227
594,22173,B,30,self,a,0.028927556564060566
595,22173,B,30,self,f,0.10869566047967623
596,22173,B,30,self,a,0.18873868436801924
597,22173,B,30,self,f,0.11832480284916402
598,22173,B,30,self,a,0.11947160958788007
599,22173,B,30,self,f,0.13839816489157988
600,24670,A,5,self,a,0.009299699952196112
601,24670,A,5,self,f,0.008811931857840552
602,24670,A,5,self,a,0.03597960314252641
603,24670,A,5,self,f,0.011899989110434354
604,24670,A,10,self,a,0.008902883774326083
605,24670,A,10,self,f,0.00824672473723567
606,24670,A,10,self,a,0.03267389088254783
607,24670,A,10,self,f,0.011304991794396686
608,24670,A,15,self,a,0.008663429493396844
609,24670,A,15,self,f,0.00816279270586922
610,24670,A,15,self,a,0.026650473525175498
611,24670,A,15,self,f,0.012600555981812164
612,24670,A,20,self,a,0.009554874718523761
613,24670,A,20,self,f,0.008297598124399177
614,24670,A,20,self,a,0.02403687674695726
615,24670,A,20,self,f,0.014955742833979976
616,24670,A,25,self,a,0.009435303169991601
617,24670,A,25,self,f,0.007794714886129505
618,24670,A,25,self,a,0.021486632387575408
619,24670,A,25,self,f,0.015489255421336582
620,24670,A,30,self,a,0.0091629155483124
621,24670,A,30,self,f,0.0074280942738656295
622,24670,A,30,self,a,0.021341624614077122
623,24670,A,30,self,f,0.018807924447550414
624,26191,A,5,self,a,0.04582793952374466
625,26191,A,5,self,f,0.06578156252658397
626,26191,A,5,self,a,0.039190658417979835
627,26191,A,5,self,f,0.04582537148939722
628,26191,A,5,self,a,0.018773481102223186
629,26191,A,5,self,f,0.03452240377037897
630,26191,A,5,self,a,0.027689091067234863
631,26191,A,5,self,f,0.040860599039643807
