,Participant,Group,window,report,MW,MSD
459,11003,B,20,self,f,0.19634881740857427
460,11003,B,20,self,a,0.20022474230658277
461,11003,B,20,self,f,0.022618848548847346
462,11003,B,20,self,a,0.10905536416619212
463,11003,B,20,self,f,0.04126997752763767
464,11003,B,20,self,a,0.02247560976560318
465,11003,B,20,self,f,0.08898808291632827
466,11003,B,20,self,a,0.027068474113960087
467,11003,B,20,self,f,0.108219407177806
468,11003,B,20,self,a,0.09614552185673841
469,11003,B,20,self,f,0.03971680851661577
470,11003,B,20,self,a,0.10721748653809629
471,11003,B,20,self,f,0.022068940894846883
472,11003,B,20,self,a,0.0845999854656624
473,11003,B,20,self,f,0.03083581261648187
474,11003,B,20,self,a,0.056400821932672804
475,11003,B,20,self,f,0.033044294941409126
476,11003,B,20,self,a,0.026655919966947533
477,11003,B,20,self,f,0.025652016748878965
478,11003,B,20,self,a,0.03152961520646882
479,11003,B,20,self,f,0.01853761086499159
480,11003,B,20,self,a,0.022810277017568707
481,11003,B,20,self,f,0.02270693949022839
482,11003,B,20,self,a,0.02263018102612986
483,11003,B,20,self,f,0.06287529130106734
484,11003,B,20,self,a,0.024225975293901404
485,11003,B,20,self,f,0.07156472721050967
486,11003,B,20,self,a,0.021449053887901925
487,11003,B,20,self,f,0.06105268004428729
488,11003,B,20,self,a,0.053414155688522376
489,11003,B,20,self,f,0.016223338569470416
490,11003,B,20,self,a,0.021833103915867062
491,11003,B,20,self,f,0.30688471315287474
492,11003,B,20,self,a,0.1730634518327386
493,11003,B,20,self,f,0.08138435514731274
494,11003,B,20,self,a,0.27859060508022054
495,11003,B,20,self,f,0.029673926443526403
496,11003,B,20,self,a,0.16014036004282603
497,11003,B,20,self,f,0.03135660879814622
498,11003,B,20,self,a,0.03294630253395965
499,11003,B,20,self,f,0.04933521568133904
500,11003,B,20,self,a,0.02438101534990739
501,11003,B,20,self,f,0.061651724282228385
502,11003,B,20,self,a,0.021512106240434176
503,11003,B,20,self,f,0.05835901196769642
504,11003,B,20,self,a,0.0214294667846269
505,11003,B,20,self,f,0.056950053891955364
506,11003,B,20,self,a,0.025339428334114938
507,11003,B,20,self,f,0.03184655297584349
508,11003,B,20,self,a,0.04799995241583597
509,11003,B,20,self,f,0.015451367161474619
510,11003,B,20,self,a,0.01832966614131408
511,11003,B,20,self,f,0.03719131818304484
512,11003,B,20,self,a,0.03723695037240258
513,11003,B,20,self,f,0.021857925653380718
514,11003,B,20,self,a,0.022419597727317365
515,11003,B,20,self,f,0.03034315674738222
516,11003,B,20,self,a,0.02347032387309647
517,11003,B,20,self,f,0.05972814681992055
518,11003,B,20,self,a,0.02220189954840511
519,11003,B,20,self,f,0.07772322135552562
520,11003,B,20,self,a,0.030223394194619252
521,11003,B,20,self,f,0.11331649167126258
522,11003,B,20,self,a,0.07879729719183685
523,11003,B,20,self,f,0.03898727674524294
524,11003,B,20,self,a,0.08536103478727701
525,11003,B,20,self,f,0.029366559148768227
526,11003,B,20,self,a,0.020756118622848624
527,11003,B,20,self,f,0.03846399428925767
528,11003,B,20,self,a,0.030745003744862782
529,11003,B,20,self,f,0.02387061829149416
530,11003,B,20,self,a,0.023893997997789292
531,11003,B,20,self,f,0.023173816999104577
532,11003,B,20,self,a,0.01886446818767258
533,11003,B,20,self,f,0.017495203430543994
534,11003,B,20,self,a,0.015576293767030668
535,11003,B,20,self,f,0.013019433282467135
536,11003,B,20,self,a,0.01515861934560859
537,11003,B,20,self,f,0.005270811351958634
538,11003,B,20,self,a,0.01514112207267367
539,11003,B,20,self,f,0.0
